VideoID	VideoLink	ChannelID	ChannelName	ChannelType	VideoTitle	Likes	Subscribers	Views	PublishTime	Duration	Comments	Type
44SdqccBjDA	https://www.youtube.com/watch?v=44SdqccBjDA	UCQgMOxqHqmD_epyZ88bUBeQ	Lê Anh Tr??ng	Personal	B?nh Ti?u ???ng Và Nh?ng ?i?u C?n Bi?t	5	39	50	2020-04-07T03:54:39Z	4M39S	2	1
ykEIog-yHeI	https://www.youtube.com/watch?v=ykEIog-yHeI	UCtXI57mNhMbGOhYOCjVsiiA	Tr??ng Th? Radio	Personal	B?NH TI?U ???NG: 4 MÓN ?N SÁNG “TUY?T ??I KHÔNG ???C ?N” N?U KHÔNG MU?N ???NG HUY?T T?NG V?T.	8	4650	582	2025-08-11T12:01:48Z	14M36S	6	1
RGjwQjvbxBs	https://www.youtube.com/watch?v=RGjwQjvbxBs	UC9zUDffZuTqM0UGhSGjQDfA	S?c Kh?e Khi V? Già	Personal	Ng??i ti?u ???ng : 5 Lo?i R? Cây Quý L?c S?ch ???ng Trong Máu – C?c kì hi?u qu? t?ng ?? nh?y insulin	47	12300	2280	2025-08-12T11:40:03Z	22M3S	10	1
Du0y7wCSbaE	https://www.youtube.com/watch?v=Du0y7wCSbaE	UC86RE9wUBDzgdhjSEmeYS9Q	S?c kh?e ng??i ti?u ???ng	Personal	?i?u c?n bi?t khi m?c b?nh ti?u ???ng và gi?i pháp hi?u qu? t?i nhà	5	323	8002	2023-05-08T01:23:27Z	8M1S	0	1
oVZP16Vye6k	https://www.youtube.com/watch?v=oVZP16Vye6k	UCfXmQ-x2FmedAq3R5z_GqcQ	GI?I PHÁP T? BÀO G?C	Personal	B?nh ti?u ???ng là gì - B?nh ?ái tháo ???ng là gì?	45	176	1827	2020-07-19T07:52:13Z	8M4S	0	1
K2rh9XtFkRI	https://www.youtube.com/watch?v=K2rh9XtFkRI	UCEGWUv-1l_DZX7bxYf1C9tA	Góc Nhìn Tu?i Vàng	Personal	5 LO?I Trà T? Nhiên T?t Nh?t Chi?n Th?ng B?NH TI?U ???NG	14	10600	124	2025-08-11T03:30:12Z	19M7S	2	1
tIncc-I1XuI	https://www.youtube.com/watch?v=tIncc-I1XuI	UC86RE9wUBDzgdhjSEmeYS9Q	S?c kh?e ng??i ti?u ???ng	Personal	8 ?i?u tuy?t v?i t? Guzabet v?i b?nh ti?u ???ng	50	323	21572	2023-05-08T01:24:28Z	7M47S	8	1
xI7JLrEB7v4	https://www.youtube.com/watch?v=xI7JLrEB7v4	UCTg8pL5_usowBFYwCLuaEmg	S?c Kh?e Cho B?n	Personal	D?u hi?u c?nh báo s?m b?nh ti?u ???ng #shorts #health #suckhoechoban	11	1140	1844	2025-07-09T07:04:29Z	21S	2	1
IoxUh60mylQ	https://www.youtube.com/watch?v=IoxUh60mylQ	UC7Gk5pMlXy85SBcMMlrurxA	BS HOÀNG HI?P	Personal	"BE??NH TIE??U ?U?O??NG CO? NGU?O??I KHO?I, NGU?O??I KHO?NG,  T?I SAO ?"	20	48500	285	2025-08-10T23:15:00Z	5M13S	0	1
by7SMkmCPIo	https://www.youtube.com/watch?v=by7SMkmCPIo	UCweH8jGGsOm3u3MmBQcISvw	T&A Ogilvy	Personal	[HEAL+H PODCAST] T?P 4: B?nh ti?u ???ng và câu chuy?n v? ch? s? h?nh phúc	80	37	9108	2025-02-18T11:57:05Z	42M7S	0	1
kWrW7eF8ULw	https://www.youtube.com/watch?v=kWrW7eF8ULw	UCrtrffX1CQOKFE6fCB-LrWQ	Dr Phan Quang	Personal	"TOP LO?I TRÀ ?N ??NH ???NG HUY?T, NG?A B?NH TI?U ???NG C?C T?T [Phan Quang Podcast Esp.36]"	12	55800	228	2025-08-13T07:00:41Z	29M7S	1	1
2pYw1Myd5X4	https://www.youtube.com/watch?v=2pYw1Myd5X4	UC5MkhMFYJKgsY0x7Hl6nIyA	Annhienvg	Personal	"Trái cây t?t cho b?nh ti?u ???ng, top 20 lo?i ph? bi?n nh?t"	22	415	1141	2025-05-24T12:15:09Z	22M54S	7	1
PBzIR0wXeKs	https://www.youtube.com/watch?v=PBzIR0wXeKs	UCEGWUv-1l_DZX7bxYf1C9tA	Góc Nhìn Tu?i Vàng	Personal	4 Bí M?t ?n C?m Chi?n Th?ng B?nh Ti?u ???ng - Ng??i Ti?u ???ng Nên Bi?t!	15	10600	195	2025-08-12T02:58:27Z	15M49S	0	1
EWRFoPBbP_Q	https://www.youtube.com/watch?v=EWRFoPBbP_Q	UC969KJFwlKoB-hHfJbAKtPw	BEE MEDIC	Personal	D?u hi?u s?m c?a b?nh ti?u ???ng b?n không nên b? qua | BEE MEDIC	1	1120	685	2025-08-12T05:00:17Z	44S	0	1
Be32469TPoQ	https://www.youtube.com/watch?v=Be32469TPoQ	UC2n6X8bDJ8_fvihCWlQATUQ	LETUS SUPERWATER	Personal	?n ??nh ???ng huy?t: Chìa khóa ng?n ng?a bi?n ch?ng ti?u ???ng	0	562	0	2025-08-11T01:30:11Z	1M25S	0	1
J2wgxv9bnRc	https://www.youtube.com/watch?v=J2wgxv9bnRc	UC5F2Poy5gaR3mkFGw19FFXQ	Audio Truy?n 360	Personal	??u ?en - Bí Quy?t GIÚP Ki?m Soát B?nh Ti?u ???ng và Huy?t Áp ?úng Cách	2	2610	122	2025-08-12T13:00:27Z	49M34S	2	1
HL8CHgGNW6o	https://www.youtube.com/watch?v=HL8CHgGNW6o	UCkLbVYXm2XspD2lMGfNVRpg	Ti?u ???ng - ???ng Huy?t	Personal	B?nh Ti?u ???ng || Bi?n Ch?ng C?a Ti?u ???ng || Ch?a B?nh Ti?u ???ng || Liên H? : 086.221.3007	1	62	55414	2021-03-10T10:10:46Z	4M51S	2	1
BEm5CPz32Nc	https://www.youtube.com/watch?v=BEm5CPz32Nc	UCsFWjI4_qYoZ8yMZetaMxNA	L??ng Y V? Quang Kh?i	Personal	"5 Lo?i Tinh B?t An Toàn Cho Ng??i Ti?u ???ng, Không Lo Bi?n Ch?ng"	7	4180	80	2025-08-08T00:45:06Z	25M34S	1	1
w4qxgrqX0NI	https://www.youtube.com/watch?v=w4qxgrqX0NI	UCYefIKbbZ8b6jQM76wOmJAA	Bình Yên Tu?i X? Chi?u	Personal	Ng??i Cao Tu?i: B?nh Ti?u ???ng Có ?n Chu?i ???c Không?	0	1510	5	2025-08-12T12:31:15Z	16M47S	0	1
8So2eT4modM	https://www.youtube.com/watch?v=8So2eT4modM	UC9ZfYJ9L_p4v46IRHkoPguQ	Dr. Minh Trí	Personal	Ng??i b? b?nh ti?u ???ng nên ?n gì và nên kiêng gì?	11	2300	485	2025-07-10T08:00:13Z	21M21S	3	1
IvGyyGNlqo8	https://www.youtube.com/watch?v=IvGyyGNlqo8	UCXRK_4mpWpiPN2j435vF3SA	S?ng Hi?n T?i An Nhiên 	Personal	B?nh Ti?u ???ng Lo?i Trái Cây Nên-Không Nên ?n?Diabetics: What Fruits Should and Shouldn't You Eat?	1	26	1	2025-08-10T04:30:12Z	8M53S	0	1
cO7PyRErYVI	https://www.youtube.com/watch?v=cO7PyRErYVI	UCtXI57mNhMbGOhYOCjVsiiA	Tr??ng Th? Radio	Personal	B?NH TI?U ???NG CÓ TH? B?T THU?C NH? T?P LUY?N? BÍ QUY?T ?Ã GIÚP HÀNG TRI?U NG??I!	13	4650	569	2025-07-31T12:01:07Z	15M17S	1	1
gCGMXUfyi1Y	https://www.youtube.com/watch?v=gCGMXUfyi1Y	UC9ZfYJ9L_p4v46IRHkoPguQ	Dr. Minh Trí	Personal	B?nh Ti?u ???ng -  6 ?i?u Không Ph?i Ai C?ng Bi?t Nh?ng C?c K? Quan Tr?ng l Dr.Minh Trí	3	2300	118	2025-07-15T09:01:03Z	21M17S	1	1
BET_uRi0kPo	https://www.youtube.com/watch?v=BET_uRi0kPo	UC2O5WFhgi1QetFJYj_8phmQ	Dr Phan H?ng S?n	Personal	Có 1 lo?i qu? h? tr? khá t?t cho h? tiêu hoá và ???ng huy?t | Dr.Phan H?ng S?n #drphanhongson	660	118000	26710	2025-08-07T11:13:07Z	1M57S	17	1
ScIhE5j5FGw	https://www.youtube.com/watch?v=ScIhE5j5FGw	UCJWEac3HN14xnKniM0VBEhQ	Tu?i Vàng Kh?e ??p	Personal	Ng??i B? B?nh Ti?u ???ng Nên ?n Gì Và Nên Kiêng Gì	0	711	2	2025-08-10T12:00:54Z	23M6S	0	1
#NAME?	https://www.youtube.com/watch?v=-bewrBt9F-E	UCoqA9gHM164me0_3OCZ_euQ	Kh?e M?i Ngày Tu?i 60	Personal	"Ng??i Ti?u ???ng: 6 Lo?i Rau Hút S?ch ???ng Trong Máu – ???ng Huy?t ?n ??nh, Gi?m Thu?c Rõ R?t!"	574	16900	49806	2025-08-10T03:51:57Z	20M18S	54	1
0O7SqmvMOmw	https://www.youtube.com/watch?v=0O7SqmvMOmw	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	"Ng??i TI?U ???NG C? ?n 5 MÓN Này THAY C?M ???NG HUY?T T? Gi?m, Không Lo Bi?n Ch?ng TI?U ???NG!"	239	16300	9055	2025-08-08T11:30:03Z	28M3S	49	1
scqj7gEsGLc	https://www.youtube.com/watch?v=scqj7gEsGLc	UC9zUDffZuTqM0UGhSGjQDfA	S?c Kh?e Khi V? Già	Personal	Ng??i ti?u ???ng : 7 Th?c Ph?m Giàu Ch?t X? Giúp Hút S?ch ???ng Trong Máu Gi?m ???ng huy?t hi?u qu?	120	12300	9805	2025-08-10T12:48:03Z	21M17S	21	1
MTJgWRaYbPo	https://www.youtube.com/watch?v=MTJgWRaYbPo	UCGAE9-UnJM3qBCAM2OkO4oQ	An Nhiên S?ng Kh?e	Personal	"NG??I B? B?NH TI?U ???NG N?U KHÔNG CÓ 10 TRI?U CH?NG NÀY, B?N HÃY YÊN TÂM"	1	2440	97	2025-06-14T13:01:05Z	55M24S	0	1
bPhPbPsCxJY	https://www.youtube.com/watch?v=bPhPbPsCxJY	UCPod86t5g5LHE-1qO9pVPzg	Kênh S?c Kho? B? Ích Official	Organization	?ây Là Cách Duy Nh?t Kh?c Ch? Và Phòng B?nh Ti?u ???ng Và M? Máu Cao  – kênh s?c kho? b? ích	270	99700	12498	2025-07-19T11:45:04Z	14M25S	36	1
pqP-p8zugCM	https://www.youtube.com/watch?v=pqP-p8zugCM	UCVrpq0J_8SPfUzTD7UUw0iA	Thành B?o Thu?c Nam	Personal	Bán c? sâm ??t giúp tr? b?nh ti?u ???ng 	0	1290	3	2025-08-12T07:11:16Z	6M14S	0	1
RP6TLej73Ek	https://www.youtube.com/watch?v=RP6TLej73Ek	UCGt2gnYx0wWuWsAEbskH6tA	Tinh Hoa S?c Kh?e	Personal	2 CA?CH ?N U?NG ?A??Y LU?I B?NH TI?U ???NG TYPE 2 T?N G?C HI?U QU? CH? SAU 1 THÁNG!	1	1120	92	2025-08-12T03:57:16Z	19M5S	1	1
yjtaUq3aak4	https://www.youtube.com/watch?v=yjtaUq3aak4	UC0WskkS4EyBlq-mzSGfHa9Q	S?ng Kh?e M?i Ngày	Personal	5 th?c ph?m thi?t y?u m?i b?nh nhân ti?u ???ng c?n gi?m huy?t áp	0	178	51	2025-08-05T03:01:10Z	5M42S	0	1
pkoz6IHHocw	https://www.youtube.com/watch?v=pkoz6IHHocw	UCWPwkxEJwTtKf85HufBudNA	Ki?n M? H??ng	Personal	ng??i ti?u ???ng làm sao t?ng ?? nh?y insulin #tieuduong #tieuduongtuyp2 #daithaoduong	9	355	1265	2025-08-10T10:17:32Z	1M32S	1	1
9hQrOm2F8GY	https://www.youtube.com/watch?v=9hQrOm2F8GY	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	Ch? C?n 1 VIÊN VITAMIN M?I SÁNG – Giúp Lo?i B? H?n B?nh TI?U ???NG - ?n ??nh ???ng Huy?t C? Ngày!	642	16300	18456	2025-08-09T11:30:12Z	25M49S	123	1
HqkWjrdRi4Q	https://www.youtube.com/watch?v=HqkWjrdRi4Q	UCGCkz8jtJOG2-JzgmXKf1mQ	S?NG KH?E CÙNG B?NH MÃN TÍNH	Personal	B?nh Ti?u ???ng - Ph?n 1 - 5 Thói quen t?t cho b?nh ti?u ???ng	18	15	43	2025-08-10T14:45:19Z	4M51S	22	1
XDl5GeFgeQ4	https://www.youtube.com/watch?v=XDl5GeFgeQ4	UCtXI57mNhMbGOhYOCjVsiiA	Tr??ng Th? Radio	Personal	2 BÍ KÍP ??O NG??C B?NH TI?U ???NG	30	4650	1044	2025-07-23T04:00:39Z	21M59S	4	1
kgy7TRr6ocM	https://www.youtube.com/watch?v=kgy7TRr6ocM	UCtXI57mNhMbGOhYOCjVsiiA	Tr??ng Th? Radio	Personal	T?I SAO B?NH TI?U ???NG GÂY TÁO BÓN? CÁCH KH?C PH?C VÀ D?U HI?U NGUY HI?M B?N C?N GHI NH?!	2	4650	189	2025-07-13T04:01:02Z	20M27S	0	1
oPnM0LZk1jM	https://www.youtube.com/watch?v=oPnM0LZk1jM	UCY5q88mzRI-htS-hxwv-Rdw	Bình Yên T?ng Ngày	Personal	6 d?u hi?u c?nh báo nguy c? ti?u ???ng nguyên do kháng insulin dù ch?a m?c ti?u ???ng	12	12100	209	2025-05-18T12:01:28Z	21M32S	3	1
fOwezYE9Ido	https://www.youtube.com/watch?v=fOwezYE9Ido	UCfVZQ0O1MasovN86GZciOjQ	V Tony	Personal	B?nh ti?u ???ng và m?i liên quan các b?nh lí r?ng mi?ng.	6	552	159	2025-06-30T05:54:33Z	1H56M46S	0	1
IdGhxKI2akE	https://www.youtube.com/watch?v=IdGhxKI2akE	UCeE-qfy7dGygXsw2HQwT2sQ	09Hangk17H2	Personal	2 sai l?m hay m?c ph?i c?a ng??i b? b?nh ti?u ???ng! 	0	6	5	2025-08-12T03:43:36Z	3M2S	0	1
qDOAdVyJ_H8	https://www.youtube.com/watch?v=qDOAdVyJ_H8	UCnT4fBV4xZodT2_GBxZV0xw	Charmaine Dominguez	Personal	These 4 Foods can LOWER BLOOD SUGAR in 1 Week	154	67400	3244	2025-08-12T12:00:06Z	3M18S	5	1
ugfhNC5Agu4	https://www.youtube.com/watch?v=ugfhNC5Agu4	UCPod86t5g5LHE-1qO9pVPzg	Kênh S?c Kho? B? Ích Official	Organization	Tin Vui: Có Th? ??y Lùi ???c B?nh Ti?u ???ng Tuyp 2 Hay Không ? – kênh s?c kho? b? ích	156	99700	5765	2025-06-24T11:45:14Z	9M6S	16	1
qzHX437Jruc	https://www.youtube.com/watch?v=qzHX437Jruc	UC9zUDffZuTqM0UGhSGjQDfA	S?c Kh?e Khi V? Già	Personal	Ng??i ti?u ???ng : 5 Lo?i N?m Hút S?ch ???ng Trong Máu - C?c T?t cho ng??i ti?u ???ng và d? ki?m	38	12300	1952	2025-08-11T11:03:03Z	20M11S	5	1
GSBHNnw-37M	https://www.youtube.com/watch?v=GSBHNnw-37M	UCp3ZocBkhMkv-KmHs2LMbQg	Con ???ng Tr??ng Th?	Personal	Hi?u Rõ B?nh Ti?u ???ng ? Ng??i Cao Tu?i Trong 15p ?? Không H?i Ti?c	464	1650	32096	2025-04-06T14:00:16Z	14M24S	49	1
BH858_o-mWs	https://www.youtube.com/watch?v=BH858_o-mWs	UCeNgz3t-_JOprAma1W4N5zg	S?c Kh?e 60+	Personal	"Ng??i B? B?nh Ti?u ???ng N?u Không Có 5 Tri?u Ch?ng Này, B?n Hãy Yên Tâm"	523	2790	35268	2025-06-29T00:02:07Z	21M3S	66	1
DVXXpsVxiKk	https://www.youtube.com/watch?v=DVXXpsVxiKk	UCG7s_NqyjkSfEQP2ast_uEA	Cao Minh Tr??ng Official	Organization	"Ng??i Trên 50 Tu?i B? M? Máu, Ti?u ???ng: 4 Qu? Này C?C T?T! Cao Minh Tr??ng"	896	123000	39705	2025-08-09T12:00:25Z	10M34S	130	1
JnRwP3Q-lzw	https://www.youtube.com/watch?v=JnRwP3Q-lzw	UCwsFk6H1erfdY8uaIsE-ZCg	Vui Kho? T? G?c	Personal	NG??I TI?U ???NG: 6 LO?I RAU HÚT S?CH ???NG TRONG MÁU – ?N ??NH ???NG HUY?T VÀ GI?M THU?C AN TOÀN	59	2460	4515	2025-08-11T13:00:40Z	49M23S	8	1
xZyfFKDi678	https://www.youtube.com/watch?v=xZyfFKDi678	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	5 Lo?i HOA QU? Ch?a Lành B?nh TI?U ???NG Giúp ?n ??nh ???ng Huy?t K? Di?u [Bác S? Ti?u ???ng]	20	16300	514	2025-07-26T11:30:59Z	38M20S	4	1
mG7Hvcp5BuE	https://www.youtube.com/watch?v=mG7Hvcp5BuE	UCefsUn422ab6hsKo_a_xA_A	Thi?t B? Y T? 3TMart	Personal	9 Lo?i Qu? ??c D??c V?i Ng??i Ti?u ???ng	69	26700	35771	2025-08-05T03:00:53Z	15S	0	1
bu7_iHoo1M4	https://www.youtube.com/watch?v=bu7_iHoo1M4	UCqPkwFoVGSRM_S3maHyfXgQ	Bác S? Phan Vinh	Personal	NG??I TI?U ???NG: Hãy Ng?ng ?n 9 Th?c Ph?m Này Vì ?ang H?y Ho?i C? Th? !	1	10	2	2025-08-09T12:45:03Z	11M47S	0	1
HpEL4h639bs	https://www.youtube.com/watch?v=HpEL4h639bs	UCPod86t5g5LHE-1qO9pVPzg	Kênh S?c Kho? B? Ích Official	Organization	B?nh Ti?u ???ng S? T? H?n N?u Nh? ?n Nh?m Nh?ng Th?c Ph?m Này – kênh s?c kho? b? ích	378	99700	16610	2025-07-08T11:45:03Z	9M34S	77	1
rkGq9yk0iE0	https://www.youtube.com/watch?v=rkGq9yk0iE0	UCorLhGc4ILFbNdJz52_EERw	Bí Quy?t Tr??ng Th?	Personal	5 Cách Ch?a Kh?i B?nh Ti?u ???ng T?i Nhà ??n Gi?n - Ai C?ng Làm ???c	3	2380	66	2025-08-11T01:20:38Z	14M47S	2	1
fU-cIewhabo	https://www.youtube.com/watch?v=fU-cIewhabo	UCX9Mh_MO9dGGSU8QXGlKtIQ	S?c Kh?e 4K	Personal	Bi?n ch?ng c?a b?nh ti?u ???ng ! https://byvn.net/Uzwd	4	32	1421	2025-08-11T04:24:11Z	39S	0	1
EPA_6YrOPMo	https://www.youtube.com/watch?v=EPA_6YrOPMo	UCyemtiikdrMOJ8gJW2Zppsg	Gi?m M? T?ng C? T?i Nhà	Personal	6 lo?i ??u t?t nh?t cho b?nh ti?u ???ng	84	14100	39611	2025-08-11T04:25:25Z	19S	0	1
Ylr-4KP3oEU	https://www.youtube.com/watch?v=Ylr-4KP3oEU	UCsFWjI4_qYoZ8yMZetaMxNA	L??ng Y V? Quang Kh?i	Personal	"Ng??i Ti?u ???ng, ??ng Bao Gi? ?n 7 Món Này Vào Bu?i Tr?a – C?nh Báo Ngay!"	2	4180	132	2025-08-11T07:15:06Z	36M23S	1	1
7nOWTOnQpZM	https://www.youtube.com/watch?v=7nOWTOnQpZM	UCU1cC5Mxb9Da6qvJXlbX6jw	S?NG KH?E	Personal	TH?C PH?M ?ANH BAY B?NH TI?U ???NG	1	2620	11	2025-08-10T19:06:10Z	1H59M47S	0	1
sQYaX6AT118	https://www.youtube.com/watch?v=sQYaX6AT118	UC0b8QOhHwtQbOE_LfH8I82w	S?c Kh?e Gia ?ình Vi?t	Personal	BÍ M?T 7 Lo?i Trái Cây H? ???ng Huy?t Bác S? M?i Ti?t L?	242	2240	21565	2025-08-06T12:01:47Z	12M54S	41	1
e2MT7ieXNJ0	https://www.youtube.com/watch?v=e2MT7ieXNJ0	UCFWR_mR4tL0FTjoocYaUecw	Ph?t Ngôn M?i Ngày	Personal	B? Thu?c Ti?u ???ng Ngay! 3 Vi?c Sáng Này ?ánh Bay ???ng Huy?t Cao Kinh Hoàng!	1	8480	40	2025-08-12T21:00:41Z	19M12S	0	1
yaNDKYpdS7M	https://www.youtube.com/watch?v=yaNDKYpdS7M	UC6pIVCAf83yFDwneG9esivw	Bác S? Ti?u ???ng - S?ng Kh?e Không Lo	Personal	5 N??c U?ng T? Nhiên K? Di?u Cho Ng??i Ti?u ???ng - B?n C?n Bi?t Ngay!	0	3	3	2025-08-12T10:00:14Z	25M52S	0	1
feaWxFqbbt4	https://www.youtube.com/watch?v=feaWxFqbbt4	UCXRK_4mpWpiPN2j435vF3SA	S?ng Hi?n T?i An Nhiên 	Personal	Nguyên Nhân B?nh Ti?u ???ng-Causes of Diabetes.	1	26	2	2025-08-10T12:06:29Z	43S	0	1
M9sIZhbDSY8	https://www.youtube.com/watch?v=M9sIZhbDSY8	UC0w1_j-xXTEvVJgupYvd3-A	?ÔNG Y NT?	Personal	"B?nh Ti?u ???ng: Nguyên Nhân, Tri?u Ch?ng Và Cách Phòng Ng?a Hi?u Qu?"	2	397	1141	2025-08-12T02:15:01Z	31S	0	1
Xwo0uJCevR4	https://www.youtube.com/watch?v=Xwo0uJCevR4	UCI-PRO74NBzIp2R_HoMMyeg	BÁCH KHOA Y D??C	Personal	3 L?u Ý Khi ?n Cà R?t #dinhduong #health #suckhoe	168	44000	50379	2025-08-05T11:45:03Z	31S	0	1
c2DfPRb7vXo	https://www.youtube.com/watch?v=c2DfPRb7vXo	UCoqA9gHM164me0_3OCZ_euQ	Kh?e M?i Ngày Tu?i 60	Personal	6 M?o ?n U?ng ?ánh B?i Ti?u ???ng Tuýp 2 – Không C?n Kiêng C?m Hay ???ng	702	16900	36264	2025-08-04T11:18:11Z	20M17S	64	1
UAK-yXfLaR4	https://www.youtube.com/watch?v=UAK-yXfLaR4	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	"9 SAI L?M SÁNG – TR?A – T?I Khi?n ???NG HUY?T T?ng V?t, Khó Ki?m Soát - Ng??i B?nh TI?U ???NG D? M?c"	20	16300	644	2025-08-13T11:30:21Z	28M50S	4	1
ve2i4e9XH_4	https://www.youtube.com/watch?v=ve2i4e9XH_4	UCJCOcZd0aLoqQBGegKaRwag	Thu?c Nam Tr??ng Sinh	Personal	Ti?u ?êm nhi?u có nguy hi?m không?	4	7220	1601	2025-08-09T13:02:57Z	1M28S	0	1
7GX52apZ9ZU	https://www.youtube.com/watch?v=7GX52apZ9ZU	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	"5 Lo?i TRÀ T? NHIÊN “HÚT S?CH” ???NG Trong Máu, Không T?ng ???NG HUY?T, C?c T?t Cho Ng??i TI?U ???NG"	123	16300	6468	2025-08-11T11:30:08Z	24M49S	25	1
mDfPNuuv61I	https://www.youtube.com/watch?v=mDfPNuuv61I	UC9zUDffZuTqM0UGhSGjQDfA	S?c Kh?e Khi V? Già	Personal	Ng??i ti?u ???ng : 7 món ?n sáng ??y lùi ti?u ???ng – ?n ??u b?nh t? nhiên kh?i mà không c?n thu?c	101	12300	9492	2025-08-13T02:00:41Z	24M21S	8	1
yL-Cip0x1eQ	https://www.youtube.com/watch?v=yL-Cip0x1eQ	UCoqA9gHM164me0_3OCZ_euQ	Kh?e M?i Ngày Tu?i 60	Personal	"Ng??i Ti?u ???ng: ?n Tr?ng V?i Chu?i Xanh  -  Hút S?ch ???ng Trong Máu, Th?n D??c Ch?a Bách B?nh!"	92	16900	6365	2025-08-11T11:25:56Z	27M54S	15	1
i68BNT0iuSc	https://www.youtube.com/watch?v=i68BNT0iuSc	UC0b8QOhHwtQbOE_LfH8I82w	S?c Kh?e Gia ?ình Vi?t	Personal	5 B?nh T? Kháng Insulin Nguy Hi?m H?n Ti?u ???ng – Bác S? Ti?t L?	19	2240	547	2025-08-11T12:01:19Z	11M13S	15	1
BbUDgImEctY	https://www.youtube.com/watch?v=BbUDgImEctY	UCDs4C54JrKC_dr_5rZ7KknQ	V?n Tu?n C?c L?u	Personal	B? b?nh ti?u ???ng nên tiêm thu?c là t?t nh?t cho s?c kh?e. M?i b?n xem h?t video này nhé.	0	4350	136	2025-08-11T22:17:22Z	9M39S	4	1
6zOcyGrIjrs	https://www.youtube.com/watch?v=6zOcyGrIjrs	UCGtph85mIA2RBJqIwPTdBJA	An Vui T?ng Ngày 	Personal	Ng??i Cao Tu?i: Mã Bí Quy?t ??y Lùi Ti?u ???ng – Ch? M?t Thay ??i Nh? Cho S?c Kh?e Lâu Dài	0	1730	19	2025-08-10T12:00:16Z	5M5S	1	1
YcRMrsNKA30	https://www.youtube.com/watch?v=YcRMrsNKA30	UCX9Mh_MO9dGGSU8QXGlKtIQ	S?c Kh?e 4K	Personal	5 V?n ?? B?nh T?t Th??ng G?p ? Ng??i Già	4	32	1222	2025-08-10T10:57:18Z	43S	0	1
DQul7HH4t8g	https://www.youtube.com/watch?v=DQul7HH4t8g	UCsFWjI4_qYoZ8yMZetaMxNA	L??ng Y V? Quang Kh?i	Personal	"Ng??i Ti?u ???ng, C?NH BÁO! 8 Món ?n Tuy?t ??i Không ???c Dùng Vào Bu?i Sáng"	1	4180	55	2025-08-13T07:30:31Z	25M14S	1	1
_QzhvEDxAr4	https://www.youtube.com/watch?v=_QzhvEDxAr4	UC61vT1HLX-nZkXoiXCJJJYA	Hành Trình An Lành	Personal	"Bác S? M? Chia S?: Mu?n Th?n Kh?e, ?i Ti?u Ít B?t – Hãy Tránh Xa 5 Món Này!"	992	13100	67101	2025-08-05T03:15:03Z	35M39S	143	1
I2l7YDXLVkk	https://www.youtube.com/watch?v=I2l7YDXLVkk	UCGCkz8jtJOG2-JzgmXKf1mQ	S?NG KH?E CÙNG B?NH MÃN TÍNH	Personal	B?nh Ti?u ???ng - Ph?n 2 - Trái cây nào t?t cho ng??i ti?u ???ng? #food #lamdep #ki?msoát???nghuy?t	0	15	335	2025-08-12T02:45:01Z	1M57S	0	1
67O-9FppDeQ	https://www.youtube.com/watch?v=67O-9FppDeQ	UCLArN7MD4RJNwhHgyqmVmQQ	Minh Tri?t Tu?i Già	Personal	Ng??i TI?U ???NG Top 5 THÓI QUEN BU?I SÁNG giúp H? ???NG HUY?T hi?u qu?	1	7	2	2025-08-13T07:00:06Z	17M43S	1	1
NQLJM31-j90	https://www.youtube.com/watch?v=NQLJM31-j90	UCAZ7VCF4WQzk_cCni8s0lHw	S?ng Kh?e Tâm An 	Personal	"N?u b?n b? ti?u ???ng, ?ây là 5 lo?i rau giúp gi?m ???ng huy?t t? nhiên"	31	1530	8724	2025-08-10T13:26:36Z	17S	1	1
lo6wYNBB9zs	https://www.youtube.com/watch?v=lo6wYNBB9zs	UCl3rucfAK_X2z6nwDF4Owjw	?iêu Thuy?n Review	Personal	"Ch? T?ch Nh?t Cô Bé ?n Mày V? Nhà Nuôi, Ai Ng? L?i Là Th?n Y Ch?a Kh?i B?nh Cho Anh Và Cái K?t"	3301	1420000	359525	2025-08-09T03:00:54Z	2H11M22S	63	1
oGQ-jMN-eTQ	https://www.youtube.com/watch?v=oGQ-jMN-eTQ	UC9zUDffZuTqM0UGhSGjQDfA	S?c Kh?e Khi V? Già	Personal	Ng??i ti?u ???ng : 5 Huy?t Vàng Ng??i Ti?u ???ng Nên B?m M?i Ngày Giúp ?n ??nh ???ng Huy?t T? Nhiên	24	12300	1364	2025-08-11T23:52:46Z	22M2S	2	1
lQY3AVebUBI	https://www.youtube.com/watch?v=lQY3AVebUBI	UCAZ7VCF4WQzk_cCni8s0lHw	S?ng Kh?e Tâm An 	Personal	Ng??i Ti?u ???ng: 5 Lo?i Trái Cây Giúp H? ???ng Huy?t An Toàn – Bác S? Khuyên ?n M?i Ngày	1	1530	3	2025-08-11T12:02:23Z	9M29S	0	1
